web-scraper-order,web-scraper-start-url,pagination,product_url,product_url-href,category,sub-categories,item_reviewed,price,image_url-src
"1646842158-4101","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=36","Black Flat Studded Thong Sandals","https://www.primark.com/en/all-products/womenswear/shoes-boots/flip-flops-mules/black-flat-studded-thong-sandals/p/210020566","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""sandals, flip flops & mules""}]","Black Flat Studded Thong Sandals","£6.00","https://primedia.primark.com/i/primark/210020566-01?w=1000&h=1000&img404=missing_product&v=1646842154581&locale=en-*,*"
"1646844992-4669","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=48","White Coastal Stripe Button Up Camisole Top","https://www.primark.com/en/all-products/womenswear/clothing/pyjamas/tops-bottoms/white-coastal-stripe-button-up-camisole-top/p/130905217","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""pyjamas""},{""sub-categories"":""pyjama set""}]","White Coastal Stripe Button Up Camisole Top","£6.00","https://primedia.primark.com/i/primark/130905217-01?w=1000&h=1000&img404=missing_product&v=1646844989613&locale=en-*,*"
"1646842713-4214","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=38","Older Boy White Marvel Pyjamas 2 Pack","https://www.primark.com/en/all-products/kids/boys-clothes/pyjamas/older-boy-white-marvel-pyjamas-2-pack/p/134188810","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""kids pyjamas""}]","Older Boy White Marvel Pyjamas 2 Pack","£12.00","https://primedia.primark.com/i/primark/134188810-01?w=1000&h=1000&img404=missing_product&v=1646842709912&locale=en-*,*"
"1646839939-3709","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=28","Faux Hydrangea In Amber Glass Vase","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/faux-hydrangea-in-amber-glass-vase/p/210087030","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","Faux Hydrangea In Amber Glass Vase","£6.00","https://primedia.primark.com/i/primark/210087030-01?w=1000&h=1000&img404=missing_product&v=1646839935691&locale=en-*,*"
"1646835135-2765","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=8","New
                        

                        
		

                            Cream Mixed Panel Chunky Runners","https://www.primark.com/en/all-products/womenswear/shoes-boots/running-sneakers/cream-mixed-panel-chunky-runners/p/210209651","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""trainers""}]","Cream Mixed Panel Chunky Runners","£14.00","https://primedia.primark.com/i/primark/210209651-01?w=1000&h=1000&img404=missing_product&v=1646835132310&locale=en-*,*"
"1646836718-3088","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=15","Sky Blue Faux PU Leather Curved Grab Crossbody Bag","https://www.primark.com/en/all-products/womenswear/accessories/handbags/crossbody/sky-blue-faux-pu-leather-curved-grab-crossbody-bag/p/210213288","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""handbags""},{""sub-categories"":""crossbody bags""}]","Sky Blue Faux PU Leather Curved Grab Crossbody Bag","£8.00","https://primedia.primark.com/i/primark/210213288-01?w=1000&h=1000&img404=missing_product&v=1646836716264&locale=en-*,*"
"1646834275-2592","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=5","New
                        

                        
		

                            Baby White Glitter Lowtop Trainers","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-accessories/baby-white-glitter-lowtop-trainers/p/210229533","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby accessories""}]","Baby White Glitter Lowtop Trainers","£4.50","https://primedia.primark.com/i/primark/210229533-01?w=1000&h=1000&img404=missing_product&v=1646834272266&locale=en-*,*"
"1646840010-3724","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=28","White Elephant Book Ends","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/white-elephant-book-ends/p/210096769","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","White Elephant Book Ends","£10.00","https://primedia.primark.com/i/primark/210096769-01?w=1000&h=1000&img404=missing_product&v=1646840009026&locale=en-*,*"
"1646838372-3417","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=22","Extra Large Goldtone Buddha Ornament","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/extra-large-goldtone-buddha-ornament/p/210145110","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","Extra Large Goldtone Buddha Ornament","£10.00","https://primedia.primark.com/i/primark/210145110-01?w=1000&h=1000&img404=missing_product&v=1646838370003&locale=en-*,*"
"1646836187-2980","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=13","New
                        

                        
		

                            Older Girl Mixed Disney Dumbo Printed Leisure Suit Set 2 Piece","https://www.primark.com/en/all-products/kids/boys-clothes/pyjamas/older-girl-mixed-disney-dumbo-printed-leisure-suit-set-2-piece/p/210184049","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""kids pyjamas""}]","Older Girl Mixed Disney Dumbo Printed Leisure Suit Set 2 Piece","£8.00","https://primedia.primark.com/i/primark/210184049-01?w=1000&h=1000&img404=missing_product&v=1646836184963&locale=en-*,*"
"1646836110-2965","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=12","New
                        

                        
		

                            Older Boy Earth Archroma T-Shirt","https://www.primark.com/en/all-products/kids/boys-clothes/older/older-boys-t-shirt-and-shirts/older-boy-earth-archroma-t-shirt/p/210181195","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""older boys clothes""},{""sub-categories"":""older boys t-shirt & shirts""}]","Older Boy Earth Archroma T-Shirt","£6.00","https://primedia.primark.com/i/primark/210181195-01?w=1000&h=1000&img404=missing_product&v=1646836106766&locale=en-*,*"
"1646837889-3323","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=20","Mixed Invisible Lace Panel Thong Briefs 3 Pack","https://www.primark.com/en/all-products/womenswear/clothing/underwear/lace-brazilian/mixed-invisible-lace-panel-thong-briefs-3-pack/p/210158726","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""lingerie & underwear""},{""sub-categories"":""briefs & knickers""}]","Mixed Invisible Lace Panel Thong Briefs 3 Pack","£6.00","https://primedia.primark.com/i/primark/210158726-01?w=1000&h=1000&img404=missing_product&v=1646837886208&locale=en-*,*"
"1646833916-2520","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=3","New
                        

                        
		

                            Halloween Puzzle Colouring Set","https://www.primark.com/en/all-products/homeware/shop-by-room/study-desk-accessories/halloween-puzzle-colouring-set/p/210153115","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""study & desk""}]","Halloween Puzzle Colouring Set","£1.00","https://primedia.primark.com/i/primark/210153115-01?w=1000&h=1000&img404=missing_product&v=1646833912956&locale=en-*,*"
"1646844462-4562","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=46","Joe Mills After Shave Balm 150ml","https://www.primark.com/en/all-products/menswear/accessories/hair-skin-care/joe-mills-after-shave-balm-150ml/p/131434720","all men's","[{""sub-categories"":""belts, hats & sunglasses""},{""sub-categories"":""grooming""}]","Joe Mills After Shave Balm 150ml","£2.50","https://primedia.primark.com/i/primark/131434720-01?w=1000&h=1000&img404=missing_product&v=1646844458419&locale=en-*,*"
"1646836081-2959","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=12","New
                        

                        
		

                            Tan NBA Los Angeles Lakers Logo Cap","https://www.primark.com/en/all-products/menswear/accessories/hats-gloves-scarves/tan-nba-los-angeles-lakers-logo-cap/p/210175277","all men's","[{""sub-categories"":""belts, hats & sunglasses""},{""sub-categories"":""hats, scarves & gloves""}]","Tan NBA Los Angeles Lakers Logo Cap","£8.00","https://primedia.primark.com/i/primark/210175277-01?w=1000&h=1000&img404=missing_product&v=1646836078237&locale=en-*,*"
"1646840121-3743","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=28","Burgundy Leaf Print Satin Trimmed Cushion","https://www.primark.com/en/all-products/homeware/home-furnishings/cushions-covers/burgundy-leaf-print-satin-trimmed-cushion/p/210134615","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""cushions & covers""}]","Burgundy Leaf Print Satin Trimmed Cushion","£10.00","https://primedia.primark.com/i/primark/210134615-01?w=1000&h=1000&img404=missing_product&v=1646840119921&locale=en-*,*"
"1646836144-2972","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=12","New
                        

                        
		

                            Baby Girl Cream Shacket T-Shirt And Jeans Set","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-girl-clothes/baby-girl-cream-shacket-t-shirt-and-jeans-set/p/210198933","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby girl clothes""}]","Baby Girl Cream Shacket T-Shirt And Jeans Set","£17.00","https://primedia.primark.com/i/primark/210198933-01?w=1000&h=1000&img404=missing_product&v=1646836140520&locale=en-*,*"
"1646833561-2461","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=2","New
                        

                        
		

                            Baby Boy Grey Mr Men Leisure Suit Set 2 Piece","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-boy-grey-mr-men-leisure-suit-set-2-piece/p/210188799","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Boy Grey Mr Men Leisure Suit Set 2 Piece","£11.00","https://primedia.primark.com/i/primark/210188799-01?w=1000&h=1000&img404=missing_product&v=1646833560239&locale=en-*,*"
"1646837851-3315","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=20","Christmas Gifting Letter E Bath Fizzer","https://www.primark.com/en/all-products/cosmetics/christmas-gifting-letter-e-bath-fizzer/p/210101009","makeup & cosmetics","[]","Christmas Gifting Letter E Bath Fizzer","£1.50","https://primedia.primark.com/i/primark/210101009-01?w=1000&h=1000&img404=missing_product&v=1646837848124&locale=en-*,*"
"1646839002-3525","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=24","Black Faux PU Leather Puffy Grid Shopper Bag","https://www.primark.com/en/all-products/womenswear/accessories/handbags/black-faux-pu-leather-puffy-grid-shopper-bag/p/210157782","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""handbags""}]","Black Faux PU Leather Puffy Grid Shopper Bag","£12.00","https://primedia.primark.com/i/primark/210157782-01?w=1000&h=1000&img404=missing_product&v=1646838998938&locale=en-*,*"
"1646834049-2547","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=4","New
                        

                        
		

                            15 Multicolour LED Mini Bulb String Lights","https://www.primark.com/en/all-products/homeware/home-furnishings/lighting-fairy-lights-lamps/15-multicolour-led-mini-bulb-string-lights/p/210206524","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""lighting: fairy lights & lamps""}]","15 Multicolour LED Mini Bulb String Lights","£4.00","https://primedia.primark.com/i/primark/210206524-01?w=1000&h=1000&img404=missing_product&v=1646834045984&locale=en-*,*"
"1646845103-4692","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=48","Pink Soft Paddle Brush","https://www.primark.com/en/all-products/cosmetics/accessories/makeup-essentials/makeup-brushes/pink-soft-paddle-brush/p/130887217","makeup & cosmetics","[{""sub-categories"":""beauty accessories""},{""sub-categories"":""makeup tools: brushes, curlers""},{""sub-categories"":""makeup brushes & blenders""}]","Pink Soft Paddle Brush","£2.00","https://primedia.primark.com/i/primark/130887217-01?w=1000&h=1000&img404=missing_product&v=1646845099689&locale=en-*,*"
"1646839342-3592","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=25","Navy Nostalgic Geometric Double Duvet Cover Set","https://www.primark.com/en/all-products/homeware/shop-by-room/bedroom-accessories/navy-nostalgic-geometric-double-duvet-cover-set/p/210121836","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""bedding & accessories""}]","Navy Nostalgic Geometric Double Duvet Cover Set","£11.00","https://primedia.primark.com/i/primark/210121836-01?w=1000&h=1000&img404=missing_product&v=1646839338772&locale=en-*,*"
"1646839464-3616","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=26","Wellness Aloe Infused Socks 2 Pack","https://www.primark.com/en/all-products/womenswear/clothing/socks-tights/wellness-aloe-infused-socks-2-pack/p/210057627","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""socks & tights""}]","Wellness Aloe Infused Socks 2 Pack","£3.50","https://primedia.primark.com/i/primark/210057627-01?w=1000&h=1000&img404=missing_product&v=1646839462123&locale=en-*,*"
"1646841666-4001","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=34","Beauty Coup Magnetic Faux Mink Lashes And Liner Kit","https://www.primark.com/en/all-products/cosmetics/makeup/mascara-false-eyelashes/beauty-coup-magnetic-faux-mink-lashes-and-liner-kit/p/210154416","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""mascara & false eyelashes""}]","Beauty Coup Magnetic Faux Mink Lashes And Liner Kit","£6.00","https://primedia.primark.com/i/primark/210154416-01?w=1000&h=1000&img404=missing_product&v=1646841662914&locale=en-*,*"
"1646839857-3693","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=27","Ps Avocado Bath Fizzer","https://www.primark.com/en/all-products/cosmetics/beauty-routine/soaps-scrubs/ps-avocado-bath-fizzer/p/210063577","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""soaps, scrubs & bath essentials""}]","Ps Avocado Bath Fizzer","£1.00","https://primedia.primark.com/i/primark/210063577-01?w=1000&h=1000&img404=missing_product&v=1646839855324&locale=en-*,*"
"1646845414-4753","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=50","Blue Plain Dye Beach Towel","https://www.primark.com/en/all-products/homeware/shop-by-room/bathroom-accessories/blue-plain-dye-beach-towel/p/129619803","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""bathroom accessories""}]","Blue Plain Dye Beach Towel","£4.00","https://primedia.primark.com/i/primark/129619803-01?w=1000&h=1000&img404=missing_product&v=1646845410408&locale=en-*,*"
"1646838606-3459","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=23","Disney
							
						

                            Pink Disney Minnie Mouse 2022 Diary","https://www.primark.com/en/all-products/homeware/shop-by-room/study-desk-accessories/pink-disney-minnie-mouse-2022-diary/p/210159447","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""study & desk""}]","Pink Disney Minnie Mouse 2022 Diary","£2.50","https://primedia.primark.com/i/primark/210159447-01?w=1000&h=1000&img404=missing_product&v=1646838604812&locale=en-*,*"
"1646839529-3629","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=26","Navy Penn Overhead Hoodie","https://www.primark.com/en/all-products/menswear/mens-clothing/hoodies-sweatshirts/navy-penn-overhead-hoodie/p/210138569","all men's","[{""sub-categories"":""clothing""},{""sub-categories"":""hoodies & sweatshirts""}]","Navy Penn Overhead Hoodie","£22.00","https://primedia.primark.com/i/primark/210138569-01?w=1000&h=1000&img404=missing_product&v=1646839526137&locale=en-*,*"
"1646838646-3465","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=23","Black Faux PU Leather Chunky Loafers","https://www.primark.com/en/all-products/womenswear/shoes-boots/loafers-pumps/black-faux-pu-leather-chunky-loafers/p/210141043","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""ballet shoes, loafers & pumps""}]","Black Faux PU Leather Chunky Loafers","£12.00","https://primedia.primark.com/i/primark/210141043-01?w=1000&h=1000&img404=missing_product&v=1646838645654&locale=en-*,*"
"1646842104-4090","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=36","Baby Boy White Dinosaur Print T-Shirt","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-boy-white-dinosaur-print-t-shirt/p/134153681","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Boy White Dinosaur Print T-Shirt","£1.30","https://primedia.primark.com/i/primark/134153681-01?w=1000&h=1000&img404=missing_product&v=1646842100839&locale=en-*,*"
"1646836962-3138","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=16","Younger Boy Blue Gel Print Crew Neck Jumper","https://www.primark.com/en/all-products/kids/boys-clothes/age-2-7/younger-boy-blue-gel-print-crew-neck-jumper/p/210164668","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""boy clothes age 2-7""}]","Younger Boy Blue Gel Print Crew Neck Jumper","£6.00","https://primedia.primark.com/i/primark/210164668-01?w=1000&h=1000&img404=missing_product&v=1646836959258&locale=en-*,*"
"1646838084-3362","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=21","Fig Bonded Mesh Lingerie Set","https://www.primark.com/en/all-products/womenswear/clothing/underwear/matching-sets/fig-bonded-mesh-lingerie-set/p/210147988","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""lingerie & underwear""},{""sub-categories"":""lingerie & underwear sets""}]","Fig Bonded Mesh Lingerie Set","£5.00","https://primedia.primark.com/i/primark/210147988-01?w=1000&h=1000&img404=missing_product&v=1646838081468&locale=en-*,*"
"1646843355-4338","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=41","Goldtone Diamond Top Pen","https://www.primark.com/en/all-products/homeware/shop-by-room/study-desk-accessories/goldtone-diamond-top-pen/p/210012508","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""study & desk""}]","Goldtone Diamond Top Pen","£0.80","https://primedia.primark.com/i/primark/210012508-01?w=1000&h=1000&img404=missing_product&v=1646843351695&locale=en-*,*"
"1646833225-2415","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=1","New
                        

                        
		

                            Black Cargo Utility Shorts","https://www.primark.com/en/all-products/menswear/mens-clothing/swim-trunks/black-cargo-utility-shorts/p/210223415","all men's","[{""sub-categories"":""clothing""},{""sub-categories"":""swimwear""}]","Black Cargo Utility Shorts","£9.00","https://primedia.primark.com/i/primark/210223415-01?w=1000&h=1000&img404=missing_product&v=1646833222847&locale=en-*,*"
"1646844519-4574","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=46","Khaki Cuff Joggers","https://www.primark.com/en/all-products/menswear/mens-clothing/trousers/khaki-cuff-joggers/p/132630631","all men's","[{""sub-categories"":""clothing""},{""sub-categories"":""trousers""}]","Khaki Cuff Joggers","£15.00","https://primedia.primark.com/i/primark/132630631-01?w=1000&h=1000&img404=missing_product&v=1646844516123&locale=en-*,*"
"1646835475-2834","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=10","New
                        

                        
		

                            Oatmeal All Over Print Scarf","https://www.primark.com/en/all-products/womenswear/accessories/hats-scarves-gloves/oatmeal-all-over-print-scarf/p/210275704","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""hats, scarves & gloves""}]","Oatmeal All Over Print Scarf","£2.50","https://primedia.primark.com/i/primark/210275704-01?w=1000&h=1000&img404=missing_product&v=1646835471447&locale=en-*,*"
"1646840782-3823","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=30","Black Square Toe Ballerina Shoes","https://www.primark.com/en/all-products/womenswear/shoes-boots/loafers-pumps/black-square-toe-ballerina-shoes/p/210073442","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""ballet shoes, loafers & pumps""}]","Black Square Toe Ballerina Shoes","£6.00","https://primedia.primark.com/i/primark/210073442-01?w=1000&h=1000&img404=missing_product&v=1646840779141&locale=en-*,*"
"1646842704-4212","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=38","Ps Prep And Perfect Vitamin Enriched Moisturising Primer","https://www.primark.com/en/all-products/cosmetics/beauty-routine/foundations-powders/ps-prep-and-perfect-vitamin-enriched-moisturising-primer/p/134018439","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""foundation, concealer""}]","Ps Prep And Perfect Vitamin Enriched Moisturising Primer","£4.50","https://primedia.primark.com/i/primark/134018439-01?w=1000&h=1000&img404=missing_product&v=1646842700479&locale=en-*,*"
"1646840879-3842","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=31","Mood Boost Eyelash Curler","https://www.primark.com/en/all-products/cosmetics/accessories/makeup-essentials/mood-boost-eyelash-curler/p/210102275","makeup & cosmetics","[{""sub-categories"":""beauty accessories""},{""sub-categories"":""makeup tools: brushes, curlers""}]","Mood Boost Eyelash Curler","£1.50","https://primedia.primark.com/i/primark/210102275-01?w=1000&h=1000&img404=missing_product&v=1646840876231&locale=en-*,*"
"1646839385-3600","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=26","Black Crystal Fluted Reed Diffuser 100ml","https://www.primark.com/en/all-products/homeware/home-furnishings/candles-holders/black-crystal-fluted-reed-diffuser-100ml/p/210114409","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""candles & scented candles""}]","Black Crystal Fluted Reed Diffuser 100ml","£3.50","https://primedia.primark.com/i/primark/210114409-01?w=1000&h=1000&img404=missing_product&v=1646839382014&locale=en-*,*"
"1646844959-4662","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=48","Crayon Colour Tub 8 Pack","https://www.primark.com/en/all-products/homeware/seasonal-gift/notebooks-pencil-cases/crayon-colour-tub-8-pack/p/130295114","homeware","[{""sub-categories"":""seasonal & gifts""},{""sub-categories"":""notebooks, planners""}]","Crayon Colour Tub 8 Pack","£1.50","https://primedia.primark.com/i/primark/130295114-01?w=1000&h=1000&img404=missing_product&v=1646844956576&locale=en-*,*"
"1646843610-4390","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=42","Ps Flame 24 Shade Eyeshadow Palette","https://www.primark.com/en/all-products/cosmetics/makeup/eyeshadow-palettes-eyeliners/ps-flame-24-shade-eyeshadow-palette/p/133934743","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""eyeshadow palettes & eyeliners""}]","Ps Flame 24 Shade Eyeshadow Palette","£10.00","https://primedia.primark.com/i/primark/133934743-01?w=1000&h=1000&img404=missing_product&v=1646843608625&locale=en-*,*"
"1646839239-3571","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=25","Gold Plated T-Bar Chain Necklace","https://www.primark.com/en/all-products/womenswear/accessories/jewellery/chains-chokers/gold-plated-t-bar-chain-necklace/p/210166211","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""necklaces, earrings & rings""},{""sub-categories"":""necklaces""}]","Gold Plated T-Bar Chain Necklace","£6.00","https://primedia.primark.com/i/primark/210166211-01?w=1000&h=1000&img404=missing_product&v=1646839236733&locale=en-*,*"
"1646839655-3652","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=27","Navy Luxury Cotton Sateen 400 Thread Count Double Fitted Sheet","https://www.primark.com/en/all-products/homeware/shop-by-room/bedroom-accessories/navy-luxury-cotton-sateen-400-thread-count-double-fitted-sheet/p/210131536","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""bedding & accessories""}]","Navy Luxury Cotton Sateen 400 Thread Count Double Fitted Sheet","£14.00","https://primedia.primark.com/i/primark/210131536-01?w=1000&h=1000&img404=missing_product&v=1646839652157&locale=en-*,*"
"1646844801-4630","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=47","Black Non-Padded Bra","https://www.primark.com/en/all-products/womenswear/clothing/underwear/bras/balcony/black-non-padded-bra/p/130677642","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""lingerie & underwear""},{""sub-categories"":""bras""},{""sub-categories"":""t-shirt bras""}]","Black Non-Padded Bra","£6.00","https://primedia.primark.com/i/primark/130677642-01?w=1000&h=1000&img404=missing_product&v=1646844798038&locale=en-*,*"
"1646842837-4238","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=39","Small Wooden Baby Play Bench","https://www.primark.com/en/all-products/homeware/seasonal-gift/kids-toys-games/small-wooden-baby-play-bench/p/210004927","homeware","[{""sub-categories"":""seasonal & gifts""},{""sub-categories"":""kids toys & games""}]","Small Wooden Baby Play Bench","£7.00","https://primedia.primark.com/i/primark/210004927-01?w=1000&h=1000&img404=missing_product&v=1646842833112&locale=en-*,*"
"1646833342-2428","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=1","New
                        

                        
		

                            Younger Boy Blue Denim Skinny Shorts","https://www.primark.com/en/all-products/kids/boys-clothes/age-2-7/shorts/younger-boy-blue-denim-skinny-shorts/p/210220426","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""boy clothes age 2-7""},{""sub-categories"":""boys shorts age 2-7""}]","Younger Boy Blue Denim Skinny Shorts","£5.00","https://primedia.primark.com/i/primark/210220426-01?w=1000&h=1000&img404=missing_product&v=1646833340298&locale=en-*,*"
